HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
946,-7.98E-03,0.001543,0.235,1:14:36 AM,255.3191489,0,255.3191489,,9.52E-03,,2.43E+00
947,-1.14E-02,-0.001327,0.295,1:14:37 AM,203.3898305,0,203.3898305,,1.01E-02,,2.06E+00
948,-8.41E-03,0.0002267,0.217,1:14:37 AM,276.4976959,0,276.4976959,,8.63E-03,,2.39E+00
949,-7.71E-03,0.001068,0.199,1:14:37 AM,,,,,,,
950,-7.24E-03,0.0007321,0.211,1:14:37 AM,284.3601896,0,284.3601896,,7.97E-03,,2.27E+00
951,-5.46E-03,0.003349,0.168,1:14:38 AM,,,,,,,
952,-2.04E-03,0.007111,0.165,1:14:38 AM,,,,,,,
953,-2.52E-04,0.005296,0.151,1:14:38 AM,,,,,,,
954,-2.01E-03,0.002783,0.143,1:14:38 AM,,,,,,,
955,-2.75E-03,0.003176,0.124,1:14:38 AM,,,,,,,
956,-2.05E-03,0.003344,0.118,1:14:38 AM,,,,,,,
957,-1.18E-03,0.003688,0.112,1:14:38 AM,,,,,,,
958,-2.48E-03,0.002857,0.12,1:14:38 AM,,,,,,,
959,-2.67E-03,0.002962,0.119,1:14:39 AM,,,,,,,
960,-4.63E-03,0.001584,0.15,1:14:39 AM,,,,,,,
961,-3.00E-03,0.002814,0.114,1:14:39 AM,,,,,,,
962,-3.66E-03,0.002336,0.133,1:14:39 AM,,,,,,,
963,-4.06E-03,0.001452,0.145,1:14:39 AM,,,,,,,
964,-3.60E-03,0.001776,0.133,1:14:39 AM,,,,,,,
965,-8.26E-03,0.001829,0.357,1:14:40 AM,168.0672269,0,168.0672269,,1.01E-02,,1.70E+00
966,-5.32E-03,0.002898,0.189,1:14:40 AM,,,,,,,
967,-4.11E-03,0.002953,0.163,1:14:40 AM,,,,,,,
968,-3.67E-03,0.004326,0.152,1:14:40 AM,,,,,,,
969,-4.08E-03,0.00416,0.163,1:14:40 AM,,,,,,,
970,-3.73E-03,0.004595,0.158,1:14:40 AM,,,,,,,
971,-5.14E-03,0.004001,0.195,1:14:41 AM,,,,,,,
972,-3.23E-03,0.001923,0.143,1:14:41 AM,,,,,,,
973,-4.17E-03,0.002354,0.127,1:14:41 AM,,,,,,,
974,-2.99E-03,0.003003,0.116,1:14:41 AM,,,,,,,
975,-1.57E-03,0.004126,0.121,1:14:41 AM,,,,,,,
976,-1.05E-03,0.004732,0.127,1:14:41 AM,,,,,,,
977,-9.50E-04,0.005971,0.141,1:14:41 AM,,,,,,,
978,4.30E-04,0.005691,0.119,1:14:42 AM,,,,,,,
979,-3.77E-04,0.005703,0.133,1:14:42 AM,,,,,,,
980,3.14E-04,0.005236,0.115,1:14:42 AM,,,,,,,
981,-5.91E-03,0.004664,0.288,1:14:42 AM,208.3333333,0,208.3333333,,1.06E-02,,2.20E+00
982,-9.80E-04,0.008259,0.163,1:14:42 AM,,,,,,,
983,-2.48E-04,0.007971,0.194,1:14:42 AM,,,,,,,
984,1.33E-04,0.007712,0.172,1:14:43 AM,,,,,,,
985,8.27E-04,0.006005,0.159,1:14:43 AM,,,,,,,
986,-2.21E-03,0.007004,0.211,1:14:43 AM,284.3601896,0,284.3601896,,9.22E-03,,2.62E+00
987,-1.15E-03,0.006393,0.186,1:14:43 AM,,,,,,,
988,-7.69E-04,0.005197,0.151,1:14:43 AM,,,,,,,
989,-4.28E-03,0.004493,0.193,1:14:43 AM,,,,,,,
990,-1.86E-03,0.0152,0.318,1:14:44 AM,188.6792453,0,188.6792453,,1.71E-02,,3.22E+00
991,-7.65E-03,0.002461,0.421,1:14:44 AM,142.5178147,0,142.5178147,,1.01E-02,,1.44E+00
992,-1.18E-03,0.007167,0.151,1:14:44 AM,,,,,,,
993,-9.41E-04,0.005603,0.149,1:14:45 AM,,,,,,,
994,-2.33E-03,0.006998,0.23,1:14:45 AM,260.8695652,0,260.8695652,,9.33E-03,,2.43E+00
995,-7.95E-04,0.007491,0.159,1:14:45 AM,,,,,,,
996,-1.02E-03,0.006956,0.18,1:14:45 AM,,,,,,,
997,-5.77E-04,0.007883,0.167,1:14:45 AM,,,,,,,
998,9.33E-04,0.008538,0.163,1:14:45 AM,,,,,,,
999,1.50E-04,0.01038,0.219,1:14:46 AM,273.9726027,0,273.9726027,,1.02E-02,,2.80E+00
1000,1.98E-04,0.007981,0.178,1:14:46 AM,,,,,,,
1001,1.07E-03,0.006143,0.126,1:14:46 AM,,,,,,,
1002,-1.72E-03,0.005284,0.154,1:14:46 AM,,,,,,,
1003,-0.00298,0.005699,0.186,1:14:46 AM,,,,,,,
1004,-0.004846,0.007135,0.362,1:14:47 AM,165.7458564,0,165.7458564,,1.20E-02,,1.99E+00
1005,-0.002465,0.006273,0.285,1:14:47 AM,210.5263158,0,210.5263158,,8.74E-03,,1.84E+00
1006,-4.10E-03,0.005032,0.238,1:14:47 AM,252.1008403,0,252.1008403,,9.14E-03,,2.30E+00
1007,-2.35E-03,0.004357,0.137,1:14:47 AM,,,,,,,
1008,-2.31E-03,0.004995,0.18,1:14:47 AM,,,,,,,
1009,-6.63E-03,0.002528,0.231,1:14:48 AM,259.7402597,0,259.7402597,,9.16E-03,,2.38E+00
1010,-6.40E-03,0.00229,0.215,1:14:48 AM,279.0697674,0,279.0697674,,8.69E-03,,2.43E+00
1011,-7.31E-03,0.001386,0.202,1:14:48 AM,297.029703,0,297.029703,,8.70E-03,,2.58E+00
1012,-6.74E-03,0.00282,0.236,1:14:48 AM,254.2372881,0,254.2372881,,9.56E-03,,2.43E+00
1013,-7.68E-03,0.003586,0.29,1:14:49 AM,206.8965517,0,206.8965517,,1.13E-02,,2.33E+00
1014,-7.73E-03,0.004721,0.358,1:14:49 AM,167.5977654,0,167.5977654,,1.24E-02,,2.09E+00
1015,-5.79E-03,0.005753,0.417,1:14:49 AM,143.8848921,0,143.8848921,,1.15E-02,,1.66E+00
1016,-5.88E-03,0.005083,0.434,1:14:50 AM,138.2488479,0,138.2488479,,1.10E-02,,1.51E+00
1017,-5.86E-03,0.00495,0.422,1:14:50 AM,142.1800948,0,142.1800948,,1.08E-02,,1.54E+00
1018,-6.24E-03,0.004573,0.375,1:14:51 AM,160,0,160,,1.08E-02,,1.73E+00
1019,-6.12E-03,0.004786,0.386,1:14:51 AM,155.4404145,0,155.4404145,,1.09E-02,,1.70E+00
1020,-6.34E-03,0.004128,0.371,1:14:51 AM,161.7250674,0,161.7250674,,1.05E-02,,1.69E+00
1021,-6.44E-03,0.005145,0.354,1:14:52 AM,169.4915254,0,169.4915254,,1.16E-02,,1.96E+00
1022,-6.41E-03,0.005746,0.365,1:14:52 AM,164.3835616,0,164.3835616,,1.22E-02,,2.00E+00
1023,-5.89E-03,0.006818,0.366,1:14:53 AM,163.9344262,0,163.9344262,,1.27E-02,,2.08E+00
1024,-4.07E-03,0.00688,0.396,1:14:53 AM,151.5151515,0,151.5151515,,1.09E-02,,1.66E+00
1025,-4.61E-03,0.007234,0.381,1:14:53 AM,157.480315,0,157.480315,,1.18E-02,,1.87E+00
1026,-3.99E-03,0.006756,0.422,1:14:54 AM,142.1800948,0,142.1800948,,1.07E-02,,1.53E+00
1027,-4.18E-03,0.007422,0.425,1:14:54 AM,141.1764706,0,141.1764706,,1.16E-02,,1.64E+00
1028,-3.86E-03,0.006412,0.405,1:14:55 AM,148.1481481,0,148.1481481,,1.03E-02,,1.52E+00
1029,-5.26E-03,0.006304,0.39,1:14:55 AM,153.8461538,0,153.8461538,,1.16E-02,,1.78E+00
1030,-5.28E-03,0.006048,0.361,1:14:55 AM,166.2049861,0,166.2049861,,1.13E-02,,1.88E+00
1031,-5.71E-03,0.006192,0.321,1:14:56 AM,186.9158879,0,186.9158879,,1.19E-02,,2.23E+00
1032,-5.22E-03,0.005959,0.487,1:14:56 AM,123.2032854,0,123.2032854,,1.12E-02,,1.38E+00
1033,-5.85E-03,0.01536,0.446,1:14:57 AM,134.529148,0,134.529148,,2.12E-02,,2.85E+00
1034,-6.84E-03,0.003046,0.776,1:14:57 AM,77.31958763,0,77.31958763,,9.89E-03,,7.64E-01
1035,-5.37E-03,0.003501,0.426,1:14:58 AM,140.8450704,0,140.8450704,,8.87E-03,,1.25E+00
1036,-6.49E-03,0.006413,0.331,1:14:58 AM,181.2688822,0,181.2688822,,1.29E-02,,2.34E+00
1037,-5.60E-03,0.005955,0.395,1:14:58 AM,151.8987342,0,151.8987342,,1.16E-02,,1.76E+00
1038,-4.48E-03,0.005075,0.398,1:14:59 AM,150.7537688,0,150.7537688,,9.55E-03,,1.44E+00
1039,-4.19E-03,0.005327,0.418,1:14:59 AM,143.5406699,0,143.5406699,,9.52E-03,,1.37E+00
1040,-4.81E-03,0.005044,0.415,1:15:00 AM,144.5783133,0,144.5783133,,9.85E-03,,1.42E+00
1041,-5.02E-03,0.006077,0.391,1:15:00 AM,153.4526854,0,153.4526854,,1.11E-02,,1.70E+00
1042,-4.67E-03,0.006692,0.419,1:15:01 AM,143.1980907,0,143.1980907,,1.14E-02,,1.63E+00
1043,-3.61E-03,0.006249,0.407,1:15:01 AM,147.4201474,0,147.4201474,,9.86E-03,,1.45E+00
1044,-3.87E-03,0.006848,0.277,1:15:01 AM,216.6064982,0,216.6064982,,1.07E-02,,2.32E+00
1045,-4.20E-03,0.006016,0.425,1:15:02 AM,141.1764706,0,141.1764706,,1.02E-02,,1.44E+00
1046,-4.08E-03,0.005797,0.381,1:15:02 AM,157.480315,0,157.480315,,9.88E-03,,1.56E+00
1047,-4.63E-03,0.005504,0.393,1:15:02 AM,152.6717557,0,152.6717557,,1.01E-02,,1.55E+00
1048,-5.19E-03,0.005438,0.353,1:15:03 AM,169.9716714,0,169.9716714,,1.06E-02,,1.81E+00
1049,-4.40E-03,0.005938,0.306,1:15:03 AM,196.0784314,0,196.0784314,,1.03E-02,,2.03E+00
1050,-4.63E-03,0.003522,0.237,1:15:03 AM,253.164557,0,253.164557,,8.15E-03,,2.06E+00
1051,-4.23E-03,0.004844,0.22,1:15:04 AM,272.7272727,0,272.7272727,,9.07E-03,,2.47E+00
1052,-3.89E-03,0.006879,0.257,1:15:04 AM,233.463035,0,233.463035,,1.08E-02,,2.51E+00
1053,-4.21E-03,0.007519,0.37,1:15:04 AM,162.1621622,0,162.1621622,,1.17E-02,,1.90E+00
1054,-4.14E-03,0.008147,0.435,1:15:05 AM,137.9310345,0,137.9310345,,1.23E-02,,1.69E+00
1055,-4.21E-03,0.006295,0.461,1:15:05 AM,130.1518438,0,130.1518438,,1.05E-02,,1.37E+00
1056,-3.87E-03,0.006528,0.435,1:15:05 AM,137.9310345,0,137.9310345,,1.04E-02,,1.43E+00
1057,-5.23E-03,0.004987,0.435,1:15:06 AM,137.9310345,0,137.9310345,,1.02E-02,,1.41E+00
1058,-5.01E-03,0.005246,0.434,1:15:06 AM,138.2488479,0,138.2488479,,1.03E-02,,1.42E+00
1059,-5.36E-03,0.005476,0.44,1:15:07 AM,136.3636364,0,136.3636364,,1.08E-02,,1.48E+00
1060,-5.59E-03,0.004678,0.409,1:15:07 AM,146.6992665,0,146.6992665,,1.03E-02,,1.51E+00
1061,-5.46E-03,0.004956,0.383,1:15:08 AM,156.6579634,0,156.6579634,,1.04E-02,,1.63E+00
1062,-5.36E-03,0.004994,0.398,1:15:08 AM,150.7537688,0,150.7537688,,1.03E-02,,1.56E+00
1063,-4.97E-03,0.005094,0.419,1:15:08 AM,143.1980907,0,143.1980907,,1.01E-02,,1.44E+00
1064,-5.58E-03,0.005007,0.397,1:15:09 AM,151.1335013,0,151.1335013,,1.06E-02,,1.60E+00
1065,-6.03E-03,0.004971,0.421,1:15:09 AM,142.5178147,0,142.5178147,,1.10E-02,,1.57E+00
1066,-5.26E-03,0.005513,0.4,1:15:10 AM,150,0,150,,1.08E-02,,1.62E+00
1067,-5.01E-03,0.005842,0.416,1:15:10 AM,144.2307692,0,144.2307692,,1.09E-02,,1.57E+00
1068,-4.89E-03,0.004579,0.412,1:15:10 AM,145.631068,0,145.631068,,9.47E-03,,1.38E+00
1069,-4.15E-03,0.005833,0.426,1:15:11 AM,140.8450704,0,140.8450704,,9.98E-03,,1.41E+00
1070,-4.18E-03,0.006089,0.414,1:15:11 AM,144.9275362,0,144.9275362,,1.03E-02,,1.49E+00
1071,-4.57E-03,0.006666,0.414,1:15:12 AM,144.9275362,0,144.9275362,,1.12E-02,,1.63E+00
1072,-4.26E-03,0.006685,0.413,1:15:12 AM,145.2784504,0,145.2784504,,1.09E-02,,1.59E+00
1073,-3.96E-03,0.006754,0.446,1:15:13 AM,134.529148,0,134.529148,,1.07E-02,,1.44E+00
1074,-3.36E-03,0.00626,0.439,1:15:13 AM,136.6742597,0,136.6742597,,9.62E-03,,1.32E+00
1075,-3.25E-03,0.00698,0.432,1:15:13 AM,138.8888889,0,138.8888889,,1.02E-02,,1.42E+00
1076,-4.12E-03,0.006057,0.449,1:15:14 AM,133.6302895,0,133.6302895,,1.02E-02,,1.36E+00
1077,-4.33E-03,0.005532,0.441,1:15:14 AM,136.0544218,0,136.0544218,,9.86E-03,,1.34E+00
1078,-3.97E-03,0.005159,0.409,1:15:15 AM,146.6992665,0,146.6992665,,9.13E-03,,1.34E+00
1079,-4.84E-03,0.005896,0.408,1:15:15 AM,147.0588235,0,147.0588235,,1.07E-02,,1.58E+00
1080,-5.10E-03,0.004824,0.446,1:15:16 AM,134.529148,0,134.529148,,9.92E-03,,1.33E+00
1081,-5.55E-03,0.004133,0.384,1:15:16 AM,156.25,0,156.25,,9.69E-03,,1.51E+00
1082,-3.65E-03,0.01668,0.424,1:15:16 AM,141.509434,0,141.509434,,2.03E-02,,2.88E+00
1083,-6.25E-03,0.001711,0.795,1:15:17 AM,75.47169811,0,75.47169811,,7.96E-03,,6.00E-01
1084,-2.99E-03,0.004501,0.27,1:15:17 AM,222.2222222,0,222.2222222,,7.49E-03,,1.66E+00
1085,-3.91E-03,0.004206,0.307,1:15:18 AM,195.4397394,0,195.4397394,,8.12E-03,,1.59E+00
1086,-4.39E-03,0.005053,0.35,1:15:18 AM,171.4285714,0,171.4285714,,9.44E-03,,1.62E+00
1087,-5.15E-03,0.00407,0.426,1:15:19 AM,140.8450704,0,140.8450704,,9.22E-03,,1.30E+00
1088,-4.80E-03,0.004846,0.417,1:15:19 AM,143.8848921,0,143.8848921,,9.64E-03,,1.39E+00
1089,-3.68E-03,0.005662,0.414,1:15:19 AM,144.9275362,0,144.9275362,,9.34E-03,,1.35E+00
1090,-4.15E-03,0.00482,0.421,1:15:20 AM,142.5178147,0,142.5178147,,8.97E-03,,1.28E+00
1091,-4.18E-03,0.004357,0.424,1:15:20 AM,141.509434,0,141.509434,,8.53E-03,,1.21E+00
1092,-3.04E-03,0.004681,0.425,1:15:21 AM,141.1764706,0,141.1764706,,7.73E-03,,1.09E+00
1093,-3.31E-03,0.005055,0.412,1:15:21 AM,145.631068,0,145.631068,,8.36E-03,,1.22E+00
1094,-3.77E-03,0.006486,0.4,1:15:21 AM,150,0,150,,1.03E-02,,1.54E+00
1095,-4.20E-03,0.005403,0.387,1:15:22 AM,155.0387597,0,155.0387597,,9.60E-03,,1.49E+00
1096,-4.68E-03,0.005776,0.373,1:15:22 AM,160.8579088,0,160.8579088,,1.05E-02,,1.68E+00
1097,-4.36E-03,0.003439,0.308,1:15:23 AM,194.8051948,0,194.8051948,,7.80E-03,,1.52E+00
1098,-3.66E-03,0.005137,0.217,1:15:23 AM,276.4976959,0,276.4976959,,8.80E-03,,2.43E+00
1099,-2.69E-03,0.005402,0.19,1:15:23 AM,,,,,,,
1100,-1.75E-03,0.004638,0.161,1:15:23 AM,,,,,,,
1101,-2.20E-03,0.005974,0.171,1:15:23 AM,,,,,,,
1102,-1.68E-03,0.006254,0.181,1:15:23 AM,,,,,,,
1103,-3.51E-03,0.005661,0.213,1:15:24 AM,281.6901408,0,281.6901408,,9.17E-03,,2.58E+00
1104,-4.63E-03,0.00416,0.267,1:15:24 AM,224.7191011,0,224.7191011,,8.79E-03,,1.98E+00
1105,-5.36E-03,0.003576,0.313,1:15:24 AM,191.6932907,0,191.6932907,,8.94E-03,,1.71E+00
1106,-6.19E-03,0.002918,0.383,1:15:25 AM,156.6579634,0,156.6579634,,9.10E-03,,1.43E+00
1107,-6.69E-03,0.002304,0.332,1:15:25 AM,180.7228916,0,180.7228916,,8.99E-03,,1.62E+00
1108,-5.02E-03,0.005053,0.338,1:15:25 AM,177.5147929,0,177.5147929,,1.01E-02,,1.79E+00
1109,-4.90E-03,0.00422,0.409,1:15:26 AM,146.6992665,0,146.6992665,,9.12E-03,,1.34E+00
1110,-5.43E-03,0.004516,0.46,1:15:26 AM,130.4347826,0,130.4347826,,9.95E-03,,1.30E+00
1111,-4.45E-03,0.00408,0.49,1:15:27 AM,122.4489796,0,122.4489796,,8.53E-03,,1.04E+00
1112,-3.10E-03,0.005822,0.436,1:15:27 AM,137.6146789,0,137.6146789,,8.92E-03,,1.23E+00
1113,-4.11E-03,0.005256,0.439,1:15:28 AM,136.6742597,0,136.6742597,,9.36E-03,,1.28E+00
1114,-2.93E-03,0.005634,0.4,1:15:28 AM,150,0,150,,8.57E-03,,1.29E+00
1115,-4.11E-03,0.006105,0.445,1:15:28 AM,134.8314607,0,134.8314607,,1.02E-02,,1.38E+00
1116,-3.62E-03,0.005472,0.462,1:15:29 AM,129.8701299,0,129.8701299,,9.10E-03,,1.18E+00
1117,-4.52E-03,0.005296,0.42,1:15:29 AM,142.8571429,0,142.8571429,,9.81E-03,,1.40E+00
1118,-4.30E-03,0.005105,0.422,1:15:30 AM,142.1800948,0,142.1800948,,9.41E-03,,1.34E+00
1119,-4.03E-03,0.004836,0.396,1:15:30 AM,151.5151515,0,151.5151515,,8.87E-03,,1.34E+00
1120,-2.97E-03,0.01973,0.455,1:15:31 AM,131.8681319,0,131.8681319,,2.27E-02,,2.99E+00
1121,-5.37E-03,0.004625,0.508,1:15:31 AM,118.1102362,0,118.1102362,,9.99E-03,,1.18E+00
1122,-1.89E-03,0.005525,0.202,1:15:31 AM,297.029703,0,297.029703,,7.41E-03,,2.20E+00
1123,-2.19E-03,0.004905,0.193,1:15:31 AM,,,,,,,
1124,-2.81E-03,0.005206,0.273,1:15:32 AM,219.7802198,0,219.7802198,,8.02E-03,,1.76E+00
1125,-1.74E-03,0.006429,0.217,1:15:32 AM,276.4976959,0,276.4976959,,8.17E-03,,2.26E+00
1126,-1.52E-03,0.006048,0.191,1:15:32 AM,,,,,,,
1127,-3.66E-03,0.00417,0.269,1:15:32 AM,223.0483271,0,223.0483271,,7.83E-03,,1.75E+00
1128,-5.50E-03,0.002601,0.281,1:15:33 AM,213.5231317,0,213.5231317,,8.10E-03,,1.73E+00
1129,-7.01E-03,0.001456,0.314,1:15:33 AM,191.0828025,0,191.0828025,,8.46E-03,,1.62E+00
1130,-6.21E-03,0.001964,0.242,1:15:33 AM,247.9338843,0,247.9338843,,8.18E-03,,2.03E+00
1131,-5.42E-03,0.002232,0.208,1:15:33 AM,288.4615385,0,288.4615385,,7.65E-03,,2.21E+00
1132,-4.65E-03,0.002913,0.181,1:15:34 AM,,,,,,,
1133,-3.97E-03,0.00252,0.161,1:15:34 AM,,,,,,,
1134,-4.24E-03,0.002637,0.159,1:15:34 AM,,,,,,,
1135,-4.45E-03,0.002849,0.179,1:15:34 AM,,,,,,,
1136,-4.84E-03,0.002912,0.303,1:15:34 AM,198.019802,0,198.019802,,7.75E-03,,1.54E+00
1137,-5.76E-03,0.002826,0.296,1:15:35 AM,202.7027027,0,202.7027027,,8.58E-03,,1.74E+00
1138,-4.79E-03,0.003812,0.286,1:15:35 AM,209.7902098,0,209.7902098,,8.61E-03,,1.81E+00
1139,-4.02E-03,0.002821,0.217,1:15:35 AM,276.4976959,0,276.4976959,,6.84E-03,,1.89E+00
1140,-2.68E-03,0.004292,0.43,1:15:36 AM,139.5348837,0,139.5348837,,6.97E-03,,9.73E-01
1141,-3.22E-03,0.003787,0.272,1:15:36 AM,220.5882353,0,220.5882353,,7.01E-03,,1.55E+00
1142,-5.32E-03,0.005266,0.303,1:15:36 AM,198.019802,0,198.019802,,1.06E-02,,2.10E+00
1143,-6.61E-03,0.003073,0.339,1:15:37 AM,176.9911504,0,176.9911504,,9.68E-03,,1.71E+00
1144,-5.97E-03,0.003775,0.453,1:15:37 AM,132.4503311,0,132.4503311,,9.75E-03,,1.29E+00
1145,-5.51E-03,0.003738,0.47,1:15:37 AM,127.6595745,0,127.6595745,,9.24E-03,,1.18E+00
1146,-4.14E-03,0.004213,0.418,1:15:38 AM,143.5406699,0,143.5406699,,8.36E-03,,1.20E+00
1147,-5.84E-03,0.00394,0.406,1:15:38 AM,147.7832512,0,147.7832512,,9.78E-03,,1.45E+00
1148,-5.93E-03,0.004063,0.464,1:15:39 AM,129.3103448,0,129.3103448,,9.99E-03,,1.29E+00
1149,-4.70E-03,0.003726,0.422,1:15:39 AM,142.1800948,0,142.1800948,,8.43E-03,,1.20E+00
1150,-3.17E-03,0.009994,0.313,1:15:39 AM,191.6932907,0,191.6932907,,1.32E-02,,2.52E+00
1151,1.82E-03,0.009426,0.186,1:15:40 AM,,,,,,,
1152,-9.01E-04,0.007927,0.237,1:15:40 AM,253.164557,0,253.164557,,8.83E-03,,2.23E+00
1153,-1.00E-03,0.007438,0.199,1:15:40 AM,,,,,,,
1154,-2.60E-03,0.007701,0.256,1:15:40 AM,234.375,0,234.375,,1.03E-02,,2.41E+00
1155,-2.12E-03,0.006858,0.271,1:15:41 AM,221.402214,0,221.402214,,8.98E-03,,1.99E+00
1156,-3.20E-03,0.006707,0.357,1:15:41 AM,168.0672269,0,168.0672269,,9.91E-03,,1.66E+00
1157,-4.62E-03,0.005797,0.5,1:15:41 AM,120,0,120,,1.04E-02,,1.25E+00
1158,-3.84E-03,0.00538,0.471,1:15:42 AM,127.388535,0,127.388535,,9.22E-03,,1.17E+00
1159,-3.92E-03,0.00541,0.409,1:15:42 AM,146.6992665,0,146.6992665,,9.33E-03,,1.37E+00
1160,-4.16E-03,0.00427,0.312,1:15:43 AM,192.3076923,0,192.3076923,,8.43E-03,,1.62E+00
1161,-2.27E-03,0.01703,0.375,1:15:43 AM,160,0,160,,1.93E-02,,3.09E+00
1162,-4.62E-03,0.004001,0.385,1:15:43 AM,155.8441558,0,155.8441558,,8.62E-03,,1.34E+00
1163,-3.88E-03,0.003865,0.233,1:15:44 AM,257.5107296,0,257.5107296,,7.75E-03,,1.99E+00
1164,-3.64E-03,0.003921,0.205,1:15:44 AM,292.6829268,0,292.6829268,,7.56E-03,,2.21E+00
1165,-3.08E-03,0.00402,0.286,1:15:44 AM,209.7902098,0,209.7902098,,7.10E-03,,1.49E+00
1166,-4.25E-03,0.004558,0.314,1:15:44 AM,191.0828025,0,191.0828025,,8.81E-03,,1.68E+00
1167,-4.26E-03,0.004546,0.36,1:15:45 AM,166.6666667,0,166.6666667,,8.81E-03,,1.47E+00
1168,-4.82E-03,0.002942,0.424,1:15:45 AM,141.509434,0,141.509434,,7.76E-03,,1.10E+00
1169,-0.004,0.002838,0.403,1:15:46 AM,148.8833747,0,148.8833747,,6.84E-03,,1.02E+00
1170,-4.81E-03,0.003656,0.417,1:15:46 AM,143.8848921,0,143.8848921,,8.46E-03,,1.22E+00
1171,-4.64E-03,0.002603,0.344,1:15:46 AM,174.4186047,0,174.4186047,,7.24E-03,,1.26E+00
1172,-3.26E-03,0.006486,0.249,1:15:47 AM,240.9638554,0,240.9638554,,9.75E-03,,2.35E+00
