,HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
1570,1475.0,-0.0045,0.006104,0.464,1:17:21 AM,129.3103448,0.0,129.3103448,,0.0106,,1.37
1571,1476.0,-0.0045,0.006197,0.404,1:17:21 AM,148.5148515,0.0,148.5148515,,0.0107,,1.59
1572,1477.0,-0.00391,0.008704,0.351,1:17:21 AM,170.9401709,0.0,170.9401709,,0.0126,,2.16
1573,1478.0,-0.0039,0.007993,0.333,1:17:22 AM,180.1801802,0.0,180.1801802,,0.0119,,2.14
1574,1479.0,-0.0009400000000000001,0.008593,0.234,1:17:22 AM,256.41025640000004,0.0,256.41025640000004,,0.00953,,2.44
1575,1480.0,-0.0020399999999999997,0.008298,0.298,1:17:22 AM,201.34228190000002,0.0,201.34228190000002,,0.0103,,2.08
1576,1481.0,-0.004520000000000001,0.006541,0.393,1:17:23 AM,152.67175569999998,0.0,152.67175569999998,,0.0111,,1.69
1577,1482.0,-0.0049299999999999995,0.00617,0.4,1:17:23 AM,150.0,0.0,150.0,,0.0111,,1.67
1578,1483.0,-0.00536,0.00536,0.384,1:17:23 AM,156.25,0.0,156.25,,0.0107,,1.67
1579,1484.0,-0.0021100000000000003,0.01202,0.294,1:17:24 AM,204.08163269999997,0.0,204.08163269999997,,0.0141,,2.88
1580,1485.0,-0.00302,0.007539,0.313,1:17:24 AM,191.69329069999998,0.0,191.69329069999998,,0.0106,,2.02
1581,1486.0,-0.000557,0.00831,0.197,1:17:24 AM,,,,,,,
1582,1487.0,-0.0010199999999999999,0.014759999999999999,0.361,1:17:25 AM,166.2049861,0.0,166.2049861,,0.0158,,2.62
1583,1488.0,-0.0122,-0.0024879999999999998,0.531,1:17:25 AM,112.99435030000001,0.0,112.99435030000001,,0.00975,,1.1
1584,1489.0,-0.0101,0.0002519,0.277,1:17:25 AM,216.60649819999998,0.0,216.60649819999998,,0.0103,,2.24
1585,1490.0,-0.00872,0.0002589,0.268,1:17:26 AM,223.88059700000002,0.0,223.88059700000002,,0.00898,,2.01
1586,1491.0,-0.006540000000000001,0.003006,0.208,1:17:26 AM,288.46153849999996,0.0,288.46153849999996,,0.00954,,2.75
1587,1492.0,-0.0067,0.002895,0.231,1:17:26 AM,259.7402597,0.0,259.7402597,,0.0096,,2.49
1588,1493.0,-0.006940000000000001,0.003038,0.281,1:17:26 AM,213.5231317,0.0,213.5231317,,0.00998,,2.13
1589,1494.0,-0.00576,0.004999,0.33,1:17:27 AM,181.81818180000002,0.0,181.81818180000002,,0.0108,,1.96
1590,1495.0,-0.00675,0.0041,0.401,1:17:27 AM,149.6259352,0.0,149.6259352,,0.0109,,1.62
1591,1496.0,-0.0066099999999999996,0.003435,0.431,1:17:27 AM,139.21113689999999,0.0,139.21113689999999,,0.01,,1.4
1592,,,,,,,avg,185.6261715228571,avg,0.009829142857142861,avg,1.7824
1593,,,,,,,sd,53.45125993685531,sd,0.0018912911257786252,sd,0.47009316401873247
1594,,,,,,,cov,0.28795109815791026,cov,0.1924166891525256,cov,0.2637416764018921
1595,1497.0,-0.00607,0.004527000000000001,0.407,1:17:28 AM,147.42014740000002,0.0,147.42014740000002,,0.0106,,1.56
1596,1498.0,-0.00584,0.005242,0.418,1:17:28 AM,143.5406699,0.0,143.5406699,,0.0111,,1.59
1597,1499.0,-0.00525,0.005226,0.379,1:17:29 AM,158.3113456,0.0,158.3113456,,0.0105,,1.66
1598,1500.0,-0.003184,0.008864,0.455,1:17:29 AM,131.8681319,0.0,131.8681319,,0.012,,1.59
1599,1501.0,-0.0012699999999999999,0.007573000000000001,0.213,1:17:29 AM,281.69014080000005,0.0,281.69014080000005,,0.00884,,2.49
1600,1502.0,-0.00105,0.00823,0.253,1:17:30 AM,237.15415019999998,0.0,237.15415019999998,,0.00928,,2.2
1601,1503.0,-0.00411,0.007741,0.364,1:17:30 AM,164.8351648,0.0,164.8351648,,0.0118,,1.95
1602,1504.0,-0.0036200000000000004,0.007208,0.434,1:17:30 AM,138.24884790000002,0.0,138.24884790000002,,0.0108,,1.5
1603,1505.0,-0.0030800000000000003,0.006626999999999999,0.404,1:17:31 AM,148.5148515,0.0,148.5148515,,0.00971,,1.44
1604,1506.0,-0.0054399999999999995,0.005471,0.436,1:17:31 AM,137.6146789,0.0,137.6146789,,0.0109,,1.5
1605,1507.0,-0.00411,0.00636,0.45,1:17:32 AM,133.3333333,0.0,133.3333333,,0.0105,,1.4
1606,1508.0,-0.00511,0.0053549999999999995,0.441,1:17:32 AM,136.0544218,0.0,136.0544218,,0.0105,,1.42
1607,1509.0,-0.00458,0.005991,0.428,1:17:33 AM,140.1869159,0.0,140.1869159,,0.0106,,1.48
1608,1510.0,-0.0037799999999999995,0.006644,0.416,1:17:33 AM,144.23076919999997,0.0,144.23076919999997,,0.0104,,1.5
1609,1511.0,-0.0048,0.0056240000000000005,0.408,1:17:33 AM,147.05882350000002,0.0,147.05882350000002,,0.0104,,1.53
1610,1512.0,-0.0052899999999999996,0.007421,0.328,1:17:34 AM,182.9268293,0.0,182.9268293,,0.0127,,2.33
1611,1513.0,-0.00209,0.0073019999999999995,0.245,1:17:34 AM,244.89795919999997,0.0,244.89795919999997,,0.0094,,2.3
1612,1514.0,-0.00010400000000000001,0.006031,0.178,1:17:34 AM,,,,,,,
1613,1515.0,-0.0031100000000000004,0.0068579999999999995,0.265,1:17:34 AM,226.4150943,0.0,226.4150943,,0.00997,,2.26
1614,1516.0,-0.00434,0.007418000000000001,0.343,1:17:35 AM,174.92711369999998,0.0,174.92711369999998,,0.0118,,2.06
1615,1517.0,-0.00533,0.007562999999999999,0.558,1:17:35 AM,107.5268817,0.0,107.5268817,,0.0129,,1.39
1616,1518.0,-0.0057799999999999995,0.006374,0.426,1:17:36 AM,140.84507040000003,0.0,140.84507040000003,,0.0122,,1.71
1617,1519.0,-0.00717,0.0061070000000000004,0.425,1:17:36 AM,141.1764706,0.0,141.1764706,,0.0133,,1.87
1618,1520.0,-0.00607,0.007286,0.411,1:17:37 AM,145.9854015,0.0,145.9854015,,0.0134,,1.95
1619,1521.0,-0.0077,0.00535,0.455,1:17:37 AM,131.8681319,0.0,131.8681319,,0.013,,1.72
1620,1522.0,-0.00547,0.005465,0.469,1:17:38 AM,127.93176969999999,0.0,127.93176969999999,,0.0109,,1.4
1621,1523.0,-0.0053100000000000005,0.005263,0.458,1:17:38 AM,131.0043668,0.0,131.0043668,,0.0106,,1.39
1622,1524.0,-0.00555,0.005711,0.432,1:17:38 AM,138.88888889999998,0.0,138.88888889999998,,0.0113,,1.56
1623,1525.0,-0.00455,0.006164,0.442,1:17:39 AM,135.7466063,0.0,135.7466063,,0.0107,,1.45
1624,1526.0,-0.0042,0.0069489999999999994,0.429,1:17:39 AM,139.8601399,0.0,139.8601399,,0.0112,,1.56
1625,1527.0,-0.00391,0.007223,0.464,1:17:40 AM,129.3103448,0.0,129.3103448,,0.0111,,1.44
1626,1528.0,-0.0043100000000000005,0.006096,0.455,1:17:40 AM,131.8681319,0.0,131.8681319,,0.0104,,1.37
1627,1529.0,-0.00427,0.006503,0.449,1:17:41 AM,133.6302895,0.0,133.6302895,,0.0108,,1.44
1628,1530.0,-0.0046,0.006243,0.428,1:17:41 AM,140.1869159,0.0,140.1869159,,0.0108,,1.52
1629,1531.0,-0.00514,0.005528,0.423,1:17:41 AM,141.8439716,0.0,141.8439716,,0.0107,,1.51
1630,1532.0,-0.00577,0.0050409999999999995,0.442,1:17:42 AM,135.7466063,0.0,135.7466063,,0.0108,,1.47
1631,1533.0,-0.00503,0.004516,0.389,1:17:42 AM,154.2416452,0.0,154.2416452,,0.00955,,1.47
1632,1534.0,-0.005679999999999999,0.005938000000000001,0.319,1:17:43 AM,188.0877743,0.0,188.0877743,,0.0116,,2.19
1633,1535.0,-0.00534,0.007770999999999999,0.343,1:17:43 AM,174.92711369999998,0.0,174.92711369999998,,0.0131,,2.29
1634,1536.0,-0.00614,0.006601,0.457,1:17:43 AM,131.2910284,0.0,131.2910284,,0.0127,,1.67
1635,1537.0,-0.00487,0.004749000000000001,0.451,1:17:44 AM,133.037694,0.0,133.037694,,0.00962,,1.28
1636,1538.0,-0.005379999999999999,0.006026,0.382,1:17:44 AM,157.0680628,0.0,157.0680628,,0.0114,,1.79
1637,1539.0,-0.006875,0.0146,0.586,1:17:45 AM,102.3890785,0.0,102.3890785,,0.0215,,2.2
1638,1540.0,-0.008440000000000001,0.0016,0.691,1:17:46 AM,86.83068017,0.0,86.83068017,,0.01,,0.872
1639,1541.0,-0.00663,0.0026620000000000003,0.291,1:17:46 AM,206.185567,0.0,206.185567,,0.009290000000000001,,1.92
1640,1542.0,-0.00671,0.003436,0.353,1:17:46 AM,169.97167140000002,0.0,169.97167140000002,,0.0101,,1.72
1641,1543.0,-0.00656,0.003025,0.329,1:17:47 AM,182.3708207,0.0,182.3708207,,0.009590000000000001,,1.75
1642,1544.0,-0.0029100000000000003,0.006673999999999999,0.279,1:17:47 AM,215.0537634,0.0,215.0537634,,0.00958,,2.06
1643,1545.0,-0.00237,0.00807,0.279,1:17:47 AM,215.0537634,0.0,215.0537634,,0.0104,,2.24
1644,1546.0,-0.00367,0.006006,0.327,1:17:47 AM,183.4862385,0.0,183.4862385,,0.00967,,1.77
1645,1547.0,-0.00325,0.006111999999999999,0.415,1:17:48 AM,144.57831330000002,0.0,144.57831330000002,,0.00937,,1.35
1646,1548.0,-0.00328,0.005254,0.621,1:17:48 AM,96.61835749,0.0,96.61835749,,0.00853,,0.825
1647,1549.0,-0.0039299999999999995,0.005268999999999999,0.4,1:17:49 AM,150.0,0.0,150.0,,0.0092,,1.38
1648,1550.0,-0.00454,0.004918,0.415,1:17:49 AM,144.57831330000002,0.0,144.57831330000002,,0.00946,,1.37
1649,1551.0,-0.00427,0.004986,0.431,1:17:50 AM,139.21113689999999,0.0,139.21113689999999,,0.00926,,1.29
1650,1552.0,-0.00454,0.005393,0.403,1:17:50 AM,148.8833747,0.0,148.8833747,,0.00993,,1.48
1651,1553.0,-0.00427,0.006609,0.325,1:17:50 AM,184.6153846,0.0,184.6153846,,0.0109,,2.01
1652,1554.0,-0.0038,0.006613,0.305,1:17:51 AM,196.7213115,0.0,196.7213115,,0.0104,,2.05
1653,1555.0,-0.00518,0.005085,0.339,1:17:51 AM,176.9911504,0.0,176.9911504,,0.0103,,1.82
1654,1556.0,-0.00282,0.004227000000000001,0.256,1:17:51 AM,234.375,0.0,234.375,,0.00705,,1.65
1655,1557.0,-0.004299,0.004606,0.267,1:17:52 AM,224.7191011,0.0,224.7191011,,0.00891,,2.0
1656,1558.0,-0.00235,0.01432,0.275,1:17:52 AM,218.1818182,0.0,218.1818182,,0.0167,,3.64
1657,1559.0,0.00299,0.008075,0.217,1:17:52 AM,276.4976959,0.0,276.4976959,,0.0050799999999999994,,1.41
1658,1560.0,-0.0035299999999999997,0.006633,0.299,1:17:52 AM,200.66889630000003,0.0,200.66889630000003,,0.0102,,2.04
1659,1561.0,-0.00662,0.0002957,0.31,1:17:53 AM,193.5483871,0.0,193.5483871,,0.0069099999999999995,,1.34
1660,1562.0,-0.0069900000000000006,0.0015140000000000002,0.253,1:17:53 AM,237.15415019999998,0.0,237.15415019999998,,0.00851,,2.02
1661,1563.0,-0.00665,0.0031030000000000003,0.33,1:17:53 AM,181.81818180000002,0.0,181.81818180000002,,0.00975,,1.77
1662,1564.0,-0.00675,0.002928,0.534,1:17:54 AM,112.3595506,0.0,112.3595506,,0.00967,,1.09
1663,1565.0,-0.00698,0.003285,0.33,1:17:54 AM,181.81818180000002,0.0,181.81818180000002,,0.0103,,1.87
1664,1566.0,-0.00705,0.004036,0.353,1:17:54 AM,169.97167140000002,0.0,169.97167140000002,,0.0111,,1.88
1665,1567.0,-0.007509999999999999,0.00165,0.318,1:17:55 AM,188.67924530000002,0.0,188.67924530000002,,0.00916,,1.73
1666,1568.0,-0.00209,0.006517,0.269,1:17:55 AM,223.04832709999997,0.0,223.04832709999997,,0.00861,,1.92
1667,1569.0,-0.0033399999999999997,0.004839,0.318,1:17:55 AM,188.67924530000002,0.0,188.67924530000002,,0.00818,,1.54
1668,1570.0,-0.000611,0.007127,0.252,1:17:56 AM,238.09523810000002,0.0,238.09523810000002,,0.00774,,1.84
1669,1571.0,-0.0018100000000000002,0.00515,0.2,1:17:56 AM,,,,,,,
1670,1572.0,-0.00232,0.005419,0.201,1:17:56 AM,298.50746269999996,0.0,298.50746269999996,,0.00774,,2.31
1671,1573.0,-0.0027600000000000003,0.006520999999999999,0.257,1:17:56 AM,233.46303500000002,0.0,233.46303500000002,,0.00928,,2.17
1672,1574.0,-0.00149,0.006881,0.227,1:17:57 AM,264.3171806,0.0,264.3171806,,0.00837,,2.21
1673,1575.0,0.00049,0.007708,0.198,1:17:57 AM,,,,,,,
1674,1576.0,0.00299,0.01059,0.239,1:17:57 AM,251.0460251,0.0,251.0460251,,0.0076,,1.91
1675,1577.0,0.00197,0.01183,0.261,1:17:57 AM,229.88505750000002,0.0,229.88505750000002,,0.009859999999999999,,2.27
1676,1578.0,0.0008730000000000001,0.009423,0.24,1:17:57 AM,250.0,0.0,250.0,,0.00855,,2.14
1677,,,,,,,avg,172.8060135640506,avg,0.010387594936708856,avg,1.747556962025317
1678,,,,,,,sd,46.56973984709378,sd,0.0020917754648664853,sd,0.4103523878307102
1679,,,,,,,cov,0.2694914308050552,cov,0.20137245220010774,cov,0.23481488543591483
1680,1579.0,0.0012900000000000001,0.011470000000000001,0.235,1:17:58 AM,255.31914890000002,0.0,255.31914890000002,,0.0102,,2.6
1681,1580.0,9.71e-05,0.004751,0.2,1:17:58 AM,,,,,,,
1682,1581.0,-0.00673,0.001372,0.235,1:17:58 AM,255.31914890000002,0.0,255.31914890000002,,0.0081,,2.07
1683,1582.0,-0.00683,-0.0005093,0.205,1:17:58 AM,292.6829268,0.0,292.6829268,,0.00632,,1.85
1684,1583.0,-0.007790000000000001,-0.000136,0.254,1:17:59 AM,236.2204724,0.0,236.2204724,,0.007659999999999999,,1.81
1685,1584.0,-0.0069700000000000005,-0.0007961,0.206,1:17:59 AM,291.2621359,0.0,291.2621359,,0.00617,,1.8
1686,1585.0,-0.0053100000000000005,0.0005413999999999999,0.15,1:17:59 AM,,,,,,,
1687,1586.0,-0.0046700000000000005,0.0009054,0.144,1:17:59 AM,,,,,,,
1688,1587.0,-0.007909999999999999,-0.0001982,0.19,1:17:59 AM,,,,,,,
1689,1588.0,-0.00949,0.005327,0.484,1:18:00 AM,123.96694209999998,0.0,123.96694209999998,,0.0148,,1.84
1690,1589.0,-0.0042899999999999995,0.006304,0.254,1:18:00 AM,236.2204724,0.0,236.2204724,,0.0106,,2.5
1691,1590.0,-0.005529999999999999,0.005574,0.313,1:18:00 AM,191.69329069999998,0.0,191.69329069999998,,0.0111,,2.13
1692,1591.0,-0.00561,0.001234,0.432,1:18:01 AM,138.88888889999998,0.0,138.88888889999998,,0.00685,,0.951
1693,1592.0,-0.0076,0.0008581,0.236,1:18:01 AM,254.2372881,0.0,254.2372881,,0.008459999999999999,,2.15
1694,1593.0,-0.0077599999999999995,0.005778,0.409,1:18:01 AM,146.6992665,0.0,146.6992665,,0.0135,,1.99
1695,1594.0,0.00143,0.006251,0.129,1:18:02 AM,,,,,,,
1696,1595.0,-0.00157,0.008936,0.199,1:18:02 AM,,,,,,,
1697,1596.0,0.0027199999999999998,0.007977,0.177,1:18:02 AM,,,,,,,
1698,1597.0,-0.00126,0.00512,0.191,1:18:02 AM,,,,,,,
1699,1598.0,-0.0052899999999999996,0.004674,0.316,1:18:02 AM,189.8734177,0.0,189.8734177,,0.00996,,1.89
1700,1599.0,-0.00404,0.0149,0.494,1:18:03 AM,121.4574899,0.0,121.4574899,,0.0189,,2.3
1701,1600.0,-0.0102,-0.00148,0.411,1:18:03 AM,145.9854015,0.0,145.9854015,,0.008740000000000001,,1.28
1702,1601.0,-0.006540000000000001,8.109999999999999e-05,0.156,1:18:03 AM,,,,,,,
1703,1602.0,-0.00479,0.001956,0.181,1:18:04 AM,,,,,,,
1704,1603.0,-0.006220000000000001,0.0011560000000000001,0.238,1:18:04 AM,252.1008403,0.0,252.1008403,,0.007370000000000001,,1.86
1705,1604.0,-0.005520000000000001,0.0023350000000000003,0.252,1:18:04 AM,238.09523810000002,0.0,238.09523810000002,,0.00785,,1.87
1706,1605.0,-0.00564,0.003901,0.281,1:18:04 AM,213.5231317,0.0,213.5231317,,0.00954,,2.04
1707,1606.0,-0.0053100000000000005,0.003225,0.335,1:18:05 AM,179.1044776,0.0,179.1044776,,0.00853,,1.53
1708,1607.0,-0.0046,0.005111999999999999,0.279,1:18:05 AM,215.0537634,0.0,215.0537634,,0.00971,,2.09
1709,1608.0,-0.0031,0.0020469999999999998,0.161,1:18:05 AM,,,,,,,
1710,1609.0,-0.00506,0.002092,0.19,1:18:05 AM,,,,,,,
1711,1610.0,-0.00502,0.002826,0.191,1:18:06 AM,,,,,,,
1712,1611.0,-0.0054399999999999995,0.005189,0.467,1:18:06 AM,128.4796574,0.0,128.4796574,,0.0106,,1.36
1713,1612.0,-0.00472,0.006147,0.368,1:18:06 AM,163.0434783,0.0,163.0434783,,0.0109,,1.77
1714,1613.0,-0.004520000000000001,0.0057810000000000005,0.374,1:18:07 AM,160.4278075,0.0,160.4278075,,0.0103,,1.65
1715,1614.0,-0.00417,0.00555,0.382,1:18:07 AM,157.0680628,0.0,157.0680628,,0.00972,,1.53
1716,1615.0,-0.0037799999999999995,0.006037,0.366,1:18:08 AM,163.9344262,0.0,163.9344262,,0.00982,,1.61
1717,1616.0,-0.0035299999999999997,0.006523999999999999,0.369,1:18:08 AM,162.601626,0.0,162.601626,,0.0101,,1.63
1718,1617.0,-0.00325,0.006665000000000001,0.367,1:18:08 AM,163.4877384,0.0,163.4877384,,0.009909999999999999,,1.62
1719,1618.0,-0.0036,0.0061920000000000005,0.37,1:18:09 AM,162.1621622,0.0,162.1621622,,0.00979,,1.59
1720,1619.0,-0.00323,0.006459,0.371,1:18:09 AM,161.7250674,0.0,161.7250674,,0.00969,,1.57
1721,1620.0,-0.0038799999999999998,0.0058119999999999995,0.392,1:18:09 AM,153.0612245,0.0,153.0612245,,0.0097,,1.48
1722,1621.0,-0.00386,0.00557,0.405,1:18:10 AM,148.1481481,0.0,148.1481481,,0.00943,,1.4
1723,1622.0,-0.00325,0.006311,0.377,1:18:10 AM,159.1511936,0.0,159.1511936,,0.009559999999999999,,1.52
1724,1623.0,-0.00349,0.006462999999999999,0.332,1:18:11 AM,180.7228916,0.0,180.7228916,,0.00995,,1.8
1725,1624.0,-0.00419,0.0062829999999999995,0.308,1:18:11 AM,194.8051948,0.0,194.8051948,,0.0105,,2.04
1726,1625.0,-0.00387,0.0028710000000000003,0.238,1:18:11 AM,252.1008403,0.0,252.1008403,,0.00674,,1.7
1727,1626.0,-0.00313,0.0041600000000000005,0.21,1:18:11 AM,285.7142857,0.0,285.7142857,,0.0072900000000000005,,2.08
1728,1627.0,-0.00137,0.003854,0.153,1:18:11 AM,,,,,,,
1729,1628.0,-0.0019399999999999999,0.0036509999999999997,0.152,1:18:12 AM,,,,,,,
1730,1629.0,-0.004379999999999999,0.004273,0.249,1:18:12 AM,240.9638554,0.0,240.9638554,,0.00865,,2.08
1731,1630.0,-0.00449,0.005688,0.3,1:18:12 AM,200.0,0.0,200.0,,0.0102,,2.04
1732,1631.0,-0.00396,0.003909,0.269,1:18:12 AM,223.04832709999997,0.0,223.04832709999997,,0.00787,,1.76
1733,1632.0,-0.004229999999999999,0.004163,0.265,1:18:13 AM,226.4150943,0.0,226.4150943,,0.00839,,1.9
1734,1633.0,-0.00234,0.005084,0.224,1:18:13 AM,267.8571429,0.0,267.8571429,,0.00743,,1.99
1735,1634.0,-0.00135,0.006459,0.227,1:18:13 AM,264.3171806,0.0,264.3171806,,0.007809999999999999,,2.06
1736,1635.0,-0.0038200000000000005,0.00792,0.31,1:18:13 AM,193.5483871,0.0,193.5483871,,0.0117,,2.27
1737,1636.0,-0.0046700000000000005,0.004898,0.383,1:18:14 AM,156.6579634,0.0,156.6579634,,0.00957,,1.5
1738,1637.0,-0.0051,0.004476,0.406,1:18:14 AM,147.7832512,0.0,147.7832512,,0.00958,,1.42
1739,1638.0,-0.004529999999999999,0.005102000000000001,0.385,1:18:15 AM,155.8441558,0.0,155.8441558,,0.00963,,1.5
1740,1639.0,-0.00528,0.005131,0.396,1:18:15 AM,151.5151515,0.0,151.5151515,,0.0104,,1.58
1741,1640.0,-0.0052,0.005004,0.36,1:18:15 AM,166.66666669999998,0.0,166.66666669999998,,0.0102,,1.7
1742,1641.0,-0.006679999999999999,0.004303,0.394,1:18:16 AM,152.28426399999998,0.0,152.28426399999998,,0.011,,1.67
1743,1642.0,-0.00581,0.004841,0.391,1:18:16 AM,153.4526854,0.0,153.4526854,,0.0106,,1.63
1744,1643.0,-0.00561,0.004571,0.418,1:18:17 AM,143.5406699,0.0,143.5406699,,0.0102,,1.46
1745,1644.0,-0.0042,0.004743,0.425,1:18:17 AM,141.1764706,0.0,141.1764706,,0.00894,,1.26
1746,1645.0,-0.00526,0.004823,0.408,1:18:17 AM,147.05882350000002,0.0,147.05882350000002,,0.0101,,1.48
1747,1646.0,-0.00517,0.005476,0.594,1:18:18 AM,101.010101,0.0,101.010101,,0.0106,,1.07
1748,1647.0,-0.0047,0.0051,0.413,1:18:18 AM,145.2784504,0.0,145.2784504,,0.0098,,1.42
1749,1648.0,-0.00517,0.005665,0.416,1:18:19 AM,144.23076919999997,0.0,144.23076919999997,,0.0108,,1.56
1750,1649.0,-0.00472,0.004385,0.434,1:18:19 AM,138.24884790000002,0.0,138.24884790000002,,0.00911,,1.26
1751,1650.0,-0.00526,0.0051979999999999995,0.423,1:18:20 AM,141.8439716,0.0,141.8439716,,0.0105,,1.48
1752,1651.0,-0.00349,0.005836,0.438,1:18:20 AM,136.9863014,0.0,136.9863014,,0.00933,,1.28
1753,1652.0,-0.00404,0.006673,0.417,1:18:21 AM,143.88489209999997,0.0,143.88489209999997,,0.0107,,1.54
1754,1653.0,-0.00428,0.005874,0.398,1:18:21 AM,150.75376880000002,0.0,150.75376880000002,,0.0102,,1.53
1755,1654.0,-0.00391,0.006267,0.418,1:18:21 AM,143.5406699,0.0,143.5406699,,0.0102,,1.46
1756,1655.0,-0.0043,0.006297,0.39,1:18:22 AM,153.84615380000002,0.0,153.84615380000002,,0.0106,,1.63
1757,1656.0,-0.0039700000000000004,0.006305,0.41,1:18:22 AM,146.3414634,0.0,146.3414634,,0.0103,,1.5
1758,1657.0,-0.00528,0.01616,0.543,1:18:23 AM,110.49723759999999,0.0,110.49723759999999,,0.0214,,2.37
1759,1658.0,-0.00695,0.004422,0.571,1:18:23 AM,105.0788091,0.0,105.0788091,,0.0114,,1.19
1760,1659.0,-0.00183,0.005886,0.244,1:18:24 AM,245.90163930000003,0.0,245.90163930000003,,0.00772,,1.9
1761,1660.0,-0.00242,0.0048850000000000005,0.253,1:18:24 AM,237.15415019999998,0.0,237.15415019999998,,0.00731,,1.73
1762,1661.0,-0.00202,0.0050810000000000004,0.257,1:18:24 AM,233.46303500000002,0.0,233.46303500000002,,0.0071,,1.66
1763,1662.0,-0.00532,0.003665,0.309,1:18:24 AM,194.1747573,0.0,194.1747573,,0.00898,,1.74
1764,1663.0,-0.0065,0.002911,0.373,1:18:25 AM,160.85790880000002,0.0,160.85790880000002,,0.00941,,1.51
1765,1664.0,-0.00533,0.0034920000000000003,0.41,1:18:25 AM,146.3414634,0.0,146.3414634,,0.00882,,1.29
1766,1665.0,-0.0045,0.004804999999999999,0.38,1:18:25 AM,157.8947368,0.0,157.8947368,,0.0093,,1.47
1767,1666.0,-0.00406,0.003979,0.363,1:18:26 AM,165.28925619999998,0.0,165.28925619999998,,0.00804,,1.33
1768,1667.0,-0.00494,0.004726,0.365,1:18:26 AM,164.38356159999998,0.0,164.38356159999998,,0.00967,,1.59
1769,1668.0,-0.00346,0.004912,0.374,1:18:27 AM,160.4278075,0.0,160.4278075,,0.00838,,1.34
1770,1669.0,-0.00413,0.004543999999999999,0.364,1:18:27 AM,164.8351648,0.0,164.8351648,,0.00868,,1.43
1771,1670.0,-0.00488,0.0043289999999999995,0.37,1:18:27 AM,162.1621622,0.0,162.1621622,,0.00921,,1.49
1772,,,,,,,avg,180.0116196792208,avg,0.009716753246753248,avg,1.6879350649350657
1773,,,,,,,sd,46.890609770445415,sd,0.0022520192621944095,sd,0.3230052204017978
1774,,,,,,,cov,0.26048657222241595,cov,0.2317666410790969,cov,0.19136116495940186
1775,1671.0,-0.00451,0.004562,0.382,1:18:28 AM,157.0680628,0.0,157.0680628,,0.00907,,1.42
1776,1672.0,-0.00464,0.0042710000000000005,0.378,1:18:28 AM,158.73015869999998,0.0,158.73015869999998,,0.00891,,1.41
1777,1673.0,-0.00461,0.004183,0.382,1:18:28 AM,157.0680628,0.0,157.0680628,,0.0088,,1.38
1778,1674.0,-0.00507,0.004442,0.558,1:18:29 AM,107.5268817,0.0,107.5268817,,0.00951,,1.02
1779,1675.0,-0.00613,0.003886,0.358,1:18:29 AM,167.59776540000001,0.0,167.59776540000001,,0.01,,1.68
1780,1676.0,-0.00485,0.004249,0.392,1:18:30 AM,153.0612245,0.0,153.0612245,,0.0091,,1.39
1781,1677.0,-0.00566,0.004243,0.394,1:18:30 AM,152.28426399999998,0.0,152.28426399999998,,0.0099,,1.51
1782,1678.0,-0.00492,0.00469,0.364,1:18:31 AM,164.8351648,0.0,164.8351648,,0.009609999999999999,,1.58
1783,1679.0,-0.00509,0.004063000000000001,0.369,1:18:31 AM,162.601626,0.0,162.601626,,0.00915,,1.49
1784,1680.0,-0.00487,0.003529,0.297,1:18:31 AM,202.020202,0.0,202.020202,,0.0084,,1.7
1785,1681.0,-0.0041,0.006173,0.302,1:18:32 AM,198.6754967,0.0,198.6754967,,0.0103,,2.04
1786,1682.0,-0.00572,0.0052829999999999995,0.401,1:18:32 AM,149.6259352,0.0,149.6259352,,0.011,,1.65
1787,1683.0,-0.00474,0.005477,0.404,1:18:32 AM,148.5148515,0.0,148.5148515,,0.0102,,1.52
1788,1684.0,-0.0028,0.006569,0.398,1:18:33 AM,150.75376880000002,0.0,150.75376880000002,,0.00937,,1.41
1789,1685.0,-0.0038200000000000005,0.0059240000000000004,0.354,1:18:33 AM,169.4915254,0.0,169.4915254,,0.00975,,1.65
1790,1686.0,-0.00112,0.00835,0.294,1:18:33 AM,204.08163269999997,0.0,204.08163269999997,,0.009470000000000001,,1.93
1791,1687.0,-0.00101,0.0066430000000000005,0.237,1:18:34 AM,253.16455699999997,0.0,253.16455699999997,,0.00765,,1.94
1792,1688.0,-0.0053,0.005548,0.355,1:18:34 AM,169.0140845,0.0,169.0140845,,0.0108,,1.83
1793,1689.0,-0.00609,0.003472,0.621,1:18:35 AM,96.61835749,0.0,96.61835749,,0.009559999999999999,,0.924
1794,1690.0,-0.0059,0.003703,0.443,1:18:35 AM,135.4401806,0.0,135.4401806,,0.009609999999999999,,1.3
1795,1691.0,-0.00603,0.004131,0.427,1:18:35 AM,140.51522250000002,0.0,140.51522250000002,,0.0102,,1.43
1796,1692.0,-0.00587,0.004755,0.357,1:18:36 AM,168.0672269,0.0,168.0672269,,0.0106,,1.79
1797,1693.0,-0.0028399999999999996,0.019880000000000002,0.417,1:18:36 AM,143.88489209999997,0.0,143.88489209999997,,0.0227,,3.27
1798,1694.0,-0.00566,0.0028239999999999997,0.751,1:18:37 AM,79.89347537,0.0,79.89347537,,0.008490000000000001,,0.6779999999999999
